Date,Open,High,Low,Close,Adj Close,Volume
25-01-2018,150.600006,151.800003,140.350006,141.75,141.75,16866285
29-01-2018,142.800003,142.899994,136.600006,137.699997,137.699997,5329376
30-01-2018,137.699997,139.300003,135.100006,136.100006,136.100006,3542212
31-01-2018,135.5,137,134.100006,136.25,136.25,2987896
01-02-2018,136.600006,137.399994,131.199997,132.100006,132.100006,4063977
02-02-2018,130,132.5,126.800003,127.5,127.5,5635071
05-02-2018,121.949997,128,120.349998,126.650002,126.650002,9548623
06-02-2018,117,126.349998,116.800003,125.25,125.25,6453887
07-02-2018,127,127.849998,122.800003,123.650002,123.650002,6409549
08-02-2018,124,127.449997,123.650002,125.150002,125.150002,4120305
09-02-2018,122,128,121,126.25,126.25,3752919
12-02-2018,126.5,131.5,126.300003,127.400002,127.400002,4453664
14-02-2018,127.199997,127.300003,120.75,121.199997,121.199997,4875048
15-02-2018,119.900002,122.699997,118.300003,120.199997,120.199997,6827962
16-02-2018,118.599998,120,116.099998,118.349998,118.349998,7817508
19-02-2018,112.900002,114.849998,104.199997,109.650002,109.650002,26675076
20-02-2018,105.25,113.800003,105,111.349998,111.349998,24798306
21-02-2018,113.5,113.599998,107.75,109.449997,109.449997,11957085
22-02-2018,108.099998,109.5,106.599998,107.349998,107.349998,7782699
23-02-2018,108,109,107.5,108.599998,108.599998,4372709
26-02-2018,108.099998,109.650002,107.25,107.599998,107.599998,4445258
27-02-2018,107.25,107.400002,99.5,103.050003,103.050003,12131553
28-02-2018,100.099998,106.300003,100.099998,105.550003,105.550003,12454730
01-03-2018,104,105.849998,103.050003,103.599998,103.599998,5853028
05-03-2018,100.050003,102.150002,99.550003,100.75,100.75,7748996
06-03-2018,102,102.400002,95.650002,96.75,96.75,6838649
07-03-2018,96.050003,97.449997,93.5,95.699997,95.699997,8503415
08-03-2018,97.199997,97.699997,94,96.25,96.25,6144699
09-03-2018,97,97,92.199997,93.449997,93.449997,4805217
12-03-2018,93.900002,94.25,87,91.150002,91.150002,11450366
13-03-2018,90.5,102.800003,89.150002,97.5,97.5,24571377
14-03-2018,96,102.800003,94.5,102,102,17921999
15-03-2018,102.949997,103.300003,100.099998,101.25,101.25,8990739
16-03-2018,101.5,104.400002,99.199997,99.849998,99.849998,11116382
19-03-2018,100.699997,101.400002,94.650002,96.400002,96.400002,8460284
20-03-2018,94.699997,97.900002,94.349998,96.449997,96.449997,7137992
21-03-2018,98,99.150002,95.349998,95.849998,95.849998,6353115
22-03-2018,96.050003,96.050003,94.099998,94.699997,94.699997,4768283
23-03-2018,89.150002,89.849998,86.050003,86.849998,86.849998,27151046
26-03-2018,86.099998,92.5,86,91.099998,91.099998,13154454
27-03-2018,92.699997,95.650002,91.199997,94.25,94.25,11361080
28-03-2018,92.5,97.300003,91.400002,94,94,16544201
02-04-2018,94.099998,97.349998,93.800003,95.050003,95.050003,6112500
03-04-2018,96.5,100.199997,95.699997,96.949997,96.949997,13192104
04-04-2018,97.949997,98.599998,95.099998,95.650002,95.650002,7803421
05-04-2018,97.900002,102,96.199997,100.349998,100.349998,9481522
06-04-2018,101.199997,102.900002,98.5,101.949997,101.949997,12084888
09-04-2018,103,105.349998,101.800003,104.349998,104.349998,10158677
10-04-2018,104.900002,105.449997,102.699997,103.300003,103.300003,7796012
11-04-2018,103.199997,103.5,100,101.150002,101.150002,6014993
12-04-2018,101.800003,101.849998,97.550003,98.699997,98.699997,7114509
13-04-2018,99,100.800003,98,98.650002,98.650002,6235148
16-04-2018,97.900002,99.25,96.550003,98,98,5155899
17-04-2018,98.900002,99.599998,96.449997,97.449997,97.449997,6106574
18-04-2018,98,99.449997,95.75,96.349998,96.349998,7169661
19-04-2018,97.599998,97.599998,96,96.650002,96.650002,4347385
20-04-2018,96,96.400002,90.699997,91.650002,91.650002,9806191
23-04-2018,91,94.5,89.5,93.849998,93.849998,11830042
24-04-2018,93,94.099998,91.650002,92.349998,92.349998,4798817
25-04-2018,92.449997,92.449997,90.550003,90.800003,90.800003,4915973
26-04-2018,91.300003,91.300003,89.599998,90.550003,90.550003,4846424
27-04-2018,90.75,96.949997,90.75,94.599998,94.599998,10143708
30-04-2018,94.25,96.349998,93.099998,95.400002,95.400002,4793812
02-05-2018,95.400002,95.900002,91.150002,91.949997,91.949997,5424136
03-05-2018,91.800003,93.25,90.550003,91.599998,91.599998,5543370
04-05-2018,91.349998,93.25,90.650002,91.150002,91.150002,4661081
07-05-2018,91.849998,93.550003,91.599998,92.75,92.75,4352807
08-05-2018,93.449997,96,91.349998,94,94,8558407
09-05-2018,93.5,94.599998,91.300003,91.900002,91.900002,4924612
10-05-2018,92.099998,92.449997,86.849998,87.550003,87.550003,8359999
11-05-2018,84,89.75,83.25,88.099998,88.099998,23133456
14-05-2018,88,90.099998,86.25,88.050003,88.050003,9570519
15-05-2018,87.849998,90.449997,85,85.699997,85.699997,7317544
16-05-2018,85,86.449997,82.099998,84.449997,84.449997,10084735
17-05-2018,84.699997,86.400002,83.699997,85.150002,85.150002,5409617
18-05-2018,84.949997,85.5,82.400002,83.25,83.25,5971696
21-05-2018,84.849998,88.949997,83.300003,86.949997,86.949997,8756883
22-05-2018,86.099998,89.900002,85.199997,88.400002,88.400002,8887542
23-05-2018,87.150002,91.449997,85.699997,86.849998,86.849998,10718935
24-05-2018,87.699997,88.349998,85.349998,87.150002,87.150002,6995682
25-05-2018,87.150002,89.900002,86.800003,89.25,89.25,6058558
28-05-2018,90.050003,95.449997,89.699997,93.900002,93.900002,11729381
29-05-2018,93.099998,93.699997,89.900002,90.449997,90.449997,6336006
30-05-2018,89,91,88.5,89.800003,89.800003,5518865
31-05-2018,90.5,91.349998,88.650002,90.699997,90.699997,6148106
01-06-2018,90.900002,92,88.150002,89.199997,89.199997,6694445
04-06-2018,89.75,90.400002,86.75,87.599998,87.599998,4666827
05-06-2018,87.599998,88.449997,85.099998,87,87,5512685
06-06-2018,86.949997,91.25,86.449997,90.400002,90.400002,7597132
07-06-2018,91.050003,93.699997,89.599998,92.699997,92.699997,6882756
08-06-2018,92.449997,95.800003,91.650002,95.300003,95.300003,8328592
11-06-2018,95.150002,96.900002,92.800003,93.599998,93.599998,8037967
12-06-2018,93.300003,95.050003,92.5,94.550003,94.550003,5070710
13-06-2018,95,96.949997,94.550003,95.550003,95.550003,5701854
14-06-2018,95.400002,95.800003,92.75,94.199997,94.199997,5578406
15-06-2018,94,94.900002,90,90.400002,90.400002,6880119
18-06-2018,90,91.199997,89.599998,90.550003,90.550003,4910858
19-06-2018,90.949997,93,89.099998,90.099998,90.099998,9787080
20-06-2018,90.099998,90.550003,88.400002,89,89,5454405
21-06-2018,89,89.599998,85.599998,86,86,6836632
22-06-2018,85.800003,86.25,84.199997,85.75,85.75,7295579
25-06-2018,85.550003,85.900002,82.050003,82.400002,82.400002,6459065
26-06-2018,82.150002,84.650002,81.75,83.449997,83.449997,7135936
27-06-2018,83,83,80.099998,81.349998,81.349998,6636518
28-06-2018,81.449997,83,79.349998,79.800003,79.800003,7252658
29-06-2018,80.150002,82.949997,80.150002,81.949997,81.949997,7571496
02-07-2018,82.400002,82.5,78.75,81.199997,81.199997,8053200
03-07-2018,81.099998,81.849998,79.800003,80.75,80.75,4941366
04-07-2018,80.75,80.949997,79.199997,79.75,79.75,5497438
05-07-2018,79.800003,81,78.849998,79.449997,79.449997,5421672
06-07-2018,79.599998,82.300003,79.25,81.300003,81.300003,6027334
09-07-2018,81.849998,82.550003,80.949997,81.300003,81.300003,5210069
10-07-2018,82,83.050003,81.349998,81.650002,81.650002,4332620
11-07-2018,81.550003,81.75,78.199997,78.650002,78.650002,6226352
12-07-2018,79.449997,80.349998,77.75,78.449997,78.449997,5577353
13-07-2018,78.5,78.550003,75.400002,76.599998,76.599998,4810896
16-07-2018,76.550003,77.099998,74,74.400002,74.400002,4324265
17-07-2018,74.099998,81.449997,73.900002,80.699997,80.699997,11230122
18-07-2018,81.300003,81.5,74.550003,76.199997,76.199997,10186046
19-07-2018,76.349998,78.75,74.800003,76.5,76.5,7828073
20-07-2018,76.800003,77.199997,75.099998,76.75,76.75,4790155
23-07-2018,76.599998,79.449997,75.150002,78.949997,78.949997,7085208
24-07-2018,79,81.949997,78.550003,81.25,81.25,6235451
25-07-2018,81.800003,83.800003,80.5,81.849998,81.849998,6698195
26-07-2018,82.599998,85.800003,81.599998,85.050003,85.050003,9184321
27-07-2018,85.599998,87.25,83.849998,85.050003,85.050003,7992209
30-07-2018,85.599998,89.449997,85.400002,88.150002,88.150002,11128126
31-07-2018,88.5,89.050003,85,86.449997,86.449997,9107395
01-08-2018,86.550003,88.900002,85.400002,88.050003,88.050003,9007946
02-08-2018,87.400002,87.800003,85.699997,86.849998,86.849998,5161955
03-08-2018,87.099998,89,86.599998,88.349998,88.349998,8096051
06-08-2018,88.550003,90.900002,88.150002,90.599998,90.599998,7674558
07-08-2018,90.699997,91.449997,85.900002,86.5,86.5,10530072
08-08-2018,86.949997,87.75,84.550003,85.050003,85.050003,6534199
09-08-2018,86,90.199997,85.900002,89.150002,89.150002,12360892
10-08-2018,89,89,84.449997,85.550003,85.550003,9969708
13-08-2018,85.599998,87.949997,83.650002,84.550003,84.550003,13085938
14-08-2018,84.550003,85.900002,83.800003,85.349998,85.349998,6926259
16-08-2018,85,87.5,83.699997,84.400002,84.400002,7796281
17-08-2018,86.050003,87,85.5,86.599998,86.599998,7951258
20-08-2018,87.199997,89,86.599998,88.599998,88.599998,6335393
21-08-2018,88.5,89.099998,87.5,88.349998,88.349998,4870692
23-08-2018,88.550003,90,85.800003,88.75,88.75,7787458
24-08-2018,88,89.199997,86.150002,86.650002,86.650002,5980624
27-08-2018,86.800003,90.849998,86.650002,89.800003,89.800003,13268510
28-08-2018,90,90.099998,84.550003,85.599998,85.599998,11741159
29-08-2018,86.449997,88.949997,85.849998,87.949997,87.949997,8022501
30-08-2018,87.800003,91,86.400002,90.5,90.5,11372812
31-08-2018,89.300003,90.400002,86.849998,89.75,89.75,12314897
03-09-2018,90.699997,93.199997,89.449997,90.25,90.25,11902350
04-09-2018,89.800003,89.949997,84.099998,84.75,84.75,11160427
05-09-2018,84.849998,85.599998,81.300003,83.25,83.25,11166219
06-09-2018,84.400002,84.449997,82.199997,82.949997,82.949997,8992513
07-09-2018,83,84,82.050003,83.550003,83.550003,6171350
10-09-2018,82.75,83.800003,81.199997,81.5,81.5,6896749
11-09-2018,81.699997,83.050003,80.5,80.75,80.75,7233806
12-09-2018,80.900002,81.900002,79.099998,81.199997,81.199997,7236461
14-09-2018,82.400002,84.199997,82.050003,83.849998,83.849998,6812134
17-09-2018,82.199997,83.099998,81,82.300003,82.300003,10263319
18-09-2018,82,82.050003,74.199997,74.849998,74.849998,19886770
19-09-2018,75.550003,79.25,74.5,78.449997,78.449997,17495332
21-09-2018,79,79.599998,66.699997,73.800003,73.800003,12384158
24-09-2018,74.050003,74.5,70.849998,72.300003,72.300003,6382243
25-09-2018,72.099998,73.050003,67.800003,70.150002,70.150002,11098335
26-09-2018,71.800003,71.800003,69.199997,70.599998,70.599998,7640102
27-09-2018,70.5,71.349998,67,67.599998,67.599998,7801552
28-09-2018,68.900002,69.099998,64.75,65.75,65.75,10459743
01-10-2018,66,69.949997,63.400002,69.199997,69.199997,9705154
03-10-2018,69,71.75,67.5,68.550003,68.550003,9716245
04-10-2018,66.75,69.699997,66.449997,68.050003,68.050003,7601325
05-10-2018,68,68.949997,65.449997,66,66,8324894
08-10-2018,66,67.300003,64.400002,66.400002,66.400002,8338623
09-10-2018,66.900002,67.599998,64.199997,65.75,65.75,7275074
10-10-2018,65.400002,72.5,65.400002,71.699997,71.699997,12605014
11-10-2018,68.150002,70.400002,67.5,68.550003,68.550003,7677887
